"Year","scenario","Species","variable","Age","value"
"2004","2020","Haddock","M2","3",0.189936
"2005","2020","Haddock","M2","3",0.1601944
"2006","2020","Haddock","M2","3",0.1701623
"2007","2020","Haddock","M2","3",0.0993347
"2008","2020","Haddock","M2","3",0.1492678
"2009","2020","Haddock","M2","3",0.2222435
"2010","2020","Haddock","M2","3",0.1386131
"2011","2020","Haddock","M2","3",0.1132279
"2012","2020","Haddock","M2","3",0.1290738
"2013","2020","Haddock","M2","3",0.1197489
"2014","2020","Haddock","M2","3",0.1125987
"2015","2020","Haddock","M2","3",0.1589405
"2016","2020","Haddock","M2","3",0.0976712
"2017","2020","Haddock","M2","3",0.1785348
"2018","2020","Haddock","M2","3",0.1596369
"2019","2020","Haddock","M2","3",0.1432325
"2020","2020","Haddock","M2","3",0.1133283
"1975","2021","Haddock","M2","3",0.3154465
"1976","2021","Haddock","M2","3",0.2845597
"1977","2021","Haddock","M2","3",0.3734847
"1978","2021","Haddock","M2","3",0.3140425
"1979","2021","Haddock","M2","3",0.2495148
"1980","2021","Haddock","M2","3",0.2282882
"1981","2021","Haddock","M2","3",0.2529749
"1982","2021","Haddock","M2","3",0.2330666
"1983","2021","Haddock","M2","3",0.2160408
"1984","2021","Haddock","M2","3",0.1491352
"1985","2021","Haddock","M2","3",0.1552462
"1986","2021","Haddock","M2","3",0.1234016
"1987","2021","Haddock","M2","3",0.1527284
"1988","2021","Haddock","M2","3",0.1244908
"1989","2021","Haddock","M2","3",0.1555443
"1990","2021","Haddock","M2","3",0.13216
"1991","2021","Haddock","M2","3",0.1044983
"1992","2021","Haddock","M2","3",0.0920005
"1993","2021","Haddock","M2","3",0.0776399
"1994","2021","Haddock","M2","3",0.0775028
"1995","2021","Haddock","M2","3",0.0969087
"1996","2021","Haddock","M2","3",0.0857203
"1997","2021","Haddock","M2","3",0.0941801
"1998","2021","Haddock","M2","3",0.092296
"1999","2021","Haddock","M2","3",0.0805364
"2000","2021","Haddock","M2","3",0.0795217
"2001","2021","Haddock","M2","3",0.0807799
"2002","2021","Haddock","M2","3",0.1142891
"2003","2021","Haddock","M2","3",0.1131721
"2004","2021","Haddock","M2","3",0.1585527
"2005","2021","Haddock","M2","3",0.1428553
"2006","2021","Haddock","M2","3",0.1499772
"2007","2021","Haddock","M2","3",0.0961922
"2008","2021","Haddock","M2","3",0.1310029
"2009","2021","Haddock","M2","3",0.1951718
"2010","2021","Haddock","M2","3",0.1225225
"2011","2021","Haddock","M2","3",0.1095
"2012","2021","Haddock","M2","3",0.1263148
"2013","2021","Haddock","M2","3",0.1199834
"2014","2021","Haddock","M2","3",0.1128046
"2015","2021","Haddock","M2","3",0.1482896
"2016","2021","Haddock","M2","3",0.0964847
"2017","2021","Haddock","M2","3",0.1582977
"2018","2021","Haddock","M2","3",0.1451762
"2019","2021","Haddock","M2","3",0.1286505
"2020","2021","Haddock","M2","3",0.1146068
"1975","2022","Haddock","M2","3",0.2986443
"1976","2022","Haddock","M2","3",0.2664451
"1977","2022","Haddock","M2","3",0.3579076
"1978","2022","Haddock","M2","3",0.3227923
"1979","2022","Haddock","M2","3",0.2415179
"1980","2022","Haddock","M2","3",0.2154537
"1981","2022","Haddock","M2","3",0.2569257
"1982","2022","Haddock","M2","3",0.2395154
"1983","2022","Haddock","M2","3",0.2156257
"1984","2022","Haddock","M2","3",0.149485
"1985","2022","Haddock","M2","3",0.1651128
"1986","2022","Haddock","M2","3",0.1327103
"1987","2022","Haddock","M2","3",0.1668069
"1988","2022","Haddock","M2","3",0.1426146
"1989","2022","Haddock","M2","3",0.1650435
"1990","2022","Haddock","M2","3",0.1339925
"1991","2022","Haddock","M2","3",0.1072179
"1992","2022","Haddock","M2","3",0.0936065
"1993","2022","Haddock","M2","3",0.0852948
"1994","2022","Haddock","M2","3",0.094054
"1995","2022","Haddock","M2","3",0.1040609
"1996","2022","Haddock","M2","3",0.096459
"1997","2022","Haddock","M2","3",0.1103571
"1998","2022","Haddock","M2","3",0.1061403
"1999","2022","Haddock","M2","3",0.0992242
"2000","2022","Haddock","M2","3",0.0885387
"2001","2022","Haddock","M2","3",0.0963472
"2002","2022","Haddock","M2","3",0.1470811
"2003","2022","Haddock","M2","3",0.1268876
"2004","2022","Haddock","M2","3",0.1908913
"2005","2022","Haddock","M2","3",0.160341
"2006","2022","Haddock","M2","3",0.1715727
"2007","2022","Haddock","M2","3",0.0979862
"2008","2022","Haddock","M2","3",0.1491215
"2009","2022","Haddock","M2","3",0.2237342
"2010","2022","Haddock","M2","3",0.137992
"2011","2022","Haddock","M2","3",0.1098967
"2012","2022","Haddock","M2","3",0.1258345
"2013","2022","Haddock","M2","3",0.116578
"2014","2022","Haddock","M2","3",0.1094941
"2015","2022","Haddock","M2","3",0.15625
"2016","2022","Haddock","M2","3",0.0943208
"2017","2022","Haddock","M2","3",0.1759942
"2018","2022","Haddock","M2","3",0.1559758
"2019","2022","Haddock","M2","3",0.1387683
"2020","2022","Haddock","M2","3",0.1166712
"1975","2018","Herring","M2","3",0.1827426
"1976","2018","Herring","M2","3",0.1891208
"1977","2018","Herring","M2","3",0.2179292
"1978","2018","Herring","M2","3",0.2244396
"1979","2018","Herring","M2","3",0.1924918
"1980","2018","Herring","M2","3",0.1629788
"1981","2018","Herring","M2","3",0.2713197
"1982","2018","Herring","M2","3",0.2372775
"1983","2018","Herring","M2","3",0.2054866
"1984","2018","Herring","M2","3",0.1527002
"1985","2018","Herring","M2","3",0.1620435
"1986","2018","Herring","M2","3",0.1357482
"1987","2018","Herring","M2","3",0.1763168
"1988","2018","Herring","M2","3",0.1770414
"1989","2018","Herring","M2","3",0.1411891
"1990","2018","Herring","M2","3",0.1410652
"1991","2018","Herring","M2","3",0.131157
"1992","2018","Herring","M2","3",0.1268433
"1993","2018","Herring","M2","3",0.1592313
"1994","2018","Herring","M2","3",0.1580064
"1995","2018","Herring","M2","3",0.2134213
"1996","2018","Herring","M2","3",0.2149695
"1997","2018","Herring","M2","3",0.2036806
"1998","2018","Herring","M2","3",0.2132831
"1999","2018","Herring","M2","3",0.1915296
"2000","2018","Herring","M2","3",0.1374107
"2001","2018","Herring","M2","3",0.1945951
"2002","2018","Herring","M2","3",0.2233128
"2003","2018","Herring","M2","3",0.1986206
"2004","2018","Herring","M2","3",0.2289565
"2005","2018","Herring","M2","3",0.2451834
"2006","2018","Herring","M2","3",0.2412782
"2007","2018","Herring","M2","3",0.2371192
"2008","2018","Herring","M2","3",0.2087399
"2009","2018","Herring","M2","3",0.1641637
"2010","2018","Herring","M2","3",0.1607362
"2011","2018","Herring","M2","3",0.1695349
"2012","2018","Herring","M2","3",0.1838865
"2013","2018","Herring","M2","3",0.1907341
"2014","2018","Herring","M2","3",0.1818527
"2015","2018","Herring","M2","3",0.1742373
"2016","2018","Herring","M2","3",0.1954073
"2017","2018","Herring","M2","3",0.2143067
"2018","2018","Herring","M2","3",0.2184754
"1975","2019","Herring","M2","3",0.1821608
"1976","2019","Herring","M2","3",0.1889005
"1977","2019","Herring","M2","3",0.2167442
"1978","2019","Herring","M2","3",0.2241073
"1979","2019","Herring","M2","3",0.1918667
"1980","2019","Herring","M2","3",0.162387
"1981","2019","Herring","M2","3",0.2705445
"1982","2019","Herring","M2","3",0.2365685
"1983","2019","Herring","M2","3",0.2048676
"1984","2019","Herring","M2","3",0.1523979
"1985","2019","Herring","M2","3",0.1623514
"1986","2019","Herring","M2","3",0.1354432
"1987","2019","Herring","M2","3",0.1762473
"1988","2019","Herring","M2","3",0.1773073
"1989","2019","Herring","M2","3",0.141852
"1990","2019","Herring","M2","3",0.1415253
"1991","2019","Herring","M2","3",0.1309841
"1992","2019","Herring","M2","3",0.1268527
"1993","2019","Herring","M2","3",0.1599025
"1994","2019","Herring","M2","3",0.1576768
"1995","2019","Herring","M2","3",0.2127933
"1996","2019","Herring","M2","3",0.2139733
"1997","2019","Herring","M2","3",0.2025843
"1998","2019","Herring","M2","3",0.2133762
"1999","2019","Herring","M2","3",0.1909505
"2000","2019","Herring","M2","3",0.1372743
"2001","2019","Herring","M2","3",0.193729
"2002","2019","Herring","M2","3",0.2226878
"2003","2019","Herring","M2","3",0.1984651
"2004","2019","Herring","M2","3",0.2284974
"2005","2019","Herring","M2","3",0.2447254
"2006","2019","Herring","M2","3",0.2403983
"2007","2019","Herring","M2","3",0.236515
"2008","2019","Herring","M2","3",0.2083873
"2009","2019","Herring","M2","3",0.1645062
"2010","2019","Herring","M2","3",0.1608818
"2011","2019","Herring","M2","3",0.1703875
"2012","2019","Herring","M2","3",0.1845535
"2013","2019","Herring","M2","3",0.1918268
"2014","2019","Herring","M2","3",0.1821547
"2015","2019","Herring","M2","3",0.1740734
"2016","2019","Herring","M2","3",0.1939495
"2017","2019","Herring","M2","3",0.2125398
"2018","2019","Herring","M2","3",0.22069
"2019","2019","Herring","M2","3",0.1789212
"1975","2020","Herring","M2","3",0.179665
"1976","2020","Herring","M2","3",0.1864213
"1977","2020","Herring","M2","3",0.2141865
"1978","2020","Herring","M2","3",0.2210581
"1979","2020","Herring","M2","3",0.1895376
"1980","2020","Herring","M2","3",0.1605693
"1981","2020","Herring","M2","3",0.2682125
"1982","2020","Herring","M2","3",0.2342889
"1983","2020","Herring","M2","3",0.2028279
"1984","2020","Herring","M2","3",0.1503065
"1985","2020","Herring","M2","3",0.1600746
"1986","2020","Herring","M2","3",0.1337337
"1987","2020","Herring","M2","3",0.1744353
"1988","2020","Herring","M2","3",0.1752732
"1989","2020","Herring","M2","3",0.1394876
"1990","2020","Herring","M2","3",0.1392457
"1991","2020","Herring","M2","3",0.1286241
"1992","2020","Herring","M2","3",0.1240357
"1993","2020","Herring","M2","3",0.1563217
"1994","2020","Herring","M2","3",0.1548112
"1995","2020","Herring","M2","3",0.209541
"1996","2020","Herring","M2","3",0.2111858
"1997","2020","Herring","M2","3",0.200068
"1998","2020","Herring","M2","3",0.209995
"1999","2020","Herring","M2","3",0.1880766
"2000","2020","Herring","M2","3",0.1354119
"2001","2020","Herring","M2","3",0.192064
"2002","2020","Herring","M2","3",0.2206448
"2003","2020","Herring","M2","3",0.1962791
"2004","2020","Herring","M2","3",0.2259801
"2005","2020","Herring","M2","3",0.2421202
"2006","2020","Herring","M2","3",0.2379687
"2007","2020","Herring","M2","3",0.2339197
"2008","2020","Herring","M2","3",0.2058657
"2009","2020","Herring","M2","3",0.1622457
"2010","2020","Herring","M2","3",0.1580624
"2011","2020","Herring","M2","3",0.1663999
"2012","2020","Herring","M2","3",0.1799779
"2013","2020","Herring","M2","3",0.1874329
"2014","2020","Herring","M2","3",0.1776671
"2015","2020","Herring","M2","3",0.1691065
"2016","2020","Herring","M2","3",0.1903137
"2017","2020","Herring","M2","3",0.2106791
"2018","2020","Herring","M2","3",0.218296
"2019","2020","Herring","M2","3",0.1872472
"2020","2020","Herring","M2","3",0.1596418
"1975","2021","Herring","M2","3",0.2503891
"1976","2021","Herring","M2","3",0.2592686
"1977","2021","Herring","M2","3",0.2843873
"1978","2021","Herring","M2","3",0.2653129
"1979","2021","Herring","M2","3",0.2437959
"1980","2021","Herring","M2","3",0.2082728
"1981","2021","Herring","M2","3",0.3169346
"1982","2021","Herring","M2","3",0.2772853
"1983","2021","Herring","M2","3",0.2449669
"1984","2021","Herring","M2","3",0.175812
"1985","2021","Herring","M2","3",0.1643065
"1986","2021","Herring","M2","3",0.1375404
"1987","2021","Herring","M2","3",0.1762597
"1988","2021","Herring","M2","3",0.1701543
"1989","2021","Herring","M2","3",0.1473514
"1990","2021","Herring","M2","3",0.1557924
"1991","2021","Herring","M2","3",0.1426831
"1992","2021","Herring","M2","3",0.1290687
"1993","2021","Herring","M2","3",0.1427716
"1994","2021","Herring","M2","3",0.132731
"1995","2021","Herring","M2","3",0.2053652
"1996","2021","Herring","M2","3",0.1853225
"1997","2021","Herring","M2","3",0.1625602
"1998","2021","Herring","M2","3",0.1768329
"1999","2021","Herring","M2","3",0.158434
"2000","2021","Herring","M2","3",0.1324512
"2001","2021","Herring","M2","3",0.16416
"2002","2021","Herring","M2","3",0.1860811
"2003","2021","Herring","M2","3",0.1872768
"2004","2021","Herring","M2","3",0.2163508
"2005","2021","Herring","M2","3",0.2458429
"2006","2021","Herring","M2","3",0.2418686
"2007","2021","Herring","M2","3",0.2238823
"2008","2021","Herring","M2","3",0.1920376
"2009","2021","Herring","M2","3",0.1545195
"2010","2021","Herring","M2","3",0.1391591
"2011","2021","Herring","M2","3",0.1312772
"2012","2021","Herring","M2","3",0.1558238
"2013","2021","Herring","M2","3",0.1938491
"2014","2021","Herring","M2","3",0.1752538
"2015","2021","Herring","M2","3",0.160711
"2016","2021","Herring","M2","3",0.1730162
"2017","2021","Herring","M2","3",0.1792771
"2018","2021","Herring","M2","3",0.1981177
"2019","2021","Herring","M2","3",0.1770648
"2020","2021","Herring","M2","3",0.1581901
"1975","2022","Herring","M2","3",0.1747296
"1976","2022","Herring","M2","3",0.1823352
"1977","2022","Herring","M2","3",0.2097514
"1978","2022","Herring","M2","3",0.2169843
"1979","2022","Herring","M2","3",0.1859497
"1980","2022","Herring","M2","3",0.1577367
"1981","2022","Herring","M2","3",0.2627553
"1982","2022","Herring","M2","3",0.2288556
"1983","2022","Herring","M2","3",0.1990478
"1984","2022","Herring","M2","3",0.1476569
"1985","2022","Herring","M2","3",0.1575105
"1986","2022","Herring","M2","3",0.1312712
"1987","2022","Herring","M2","3",0.1717335
"1988","2022","Herring","M2","3",0.172481
"1989","2022","Herring","M2","3",0.1371421
"1990","2022","Herring","M2","3",0.1368078
"1991","2022","Herring","M2","3",0.1257053
"1992","2022","Herring","M2","3",0.1211815
"1993","2022","Herring","M2","3",0.1529971
"1994","2022","Herring","M2","3",0.1513197
"1995","2022","Herring","M2","3",0.2048426
"1996","2022","Herring","M2","3",0.2064755
"1997","2022","Herring","M2","3",0.1956422
"1998","2022","Herring","M2","3",0.2063248
"1999","2022","Herring","M2","3",0.1844524
"2000","2022","Herring","M2","3",0.1330006
"2001","2022","Herring","M2","3",0.1884282
"2002","2022","Herring","M2","3",0.2170215
"2003","2022","Herring","M2","3",0.1933652
"2004","2022","Herring","M2","3",0.22254
"2005","2022","Herring","M2","3",0.2386237
"2006","2022","Herring","M2","3",0.2342249
"2007","2022","Herring","M2","3",0.2303015
"2008","2022","Herring","M2","3",0.2018468
"2009","2022","Herring","M2","3",0.1595994
"2010","2022","Herring","M2","3",0.1552221
"2011","2022","Herring","M2","3",0.1628897
"2012","2022","Herring","M2","3",0.1752541
"2013","2022","Herring","M2","3",0.1821569
"2014","2022","Herring","M2","3",0.1735054
"2015","2022","Herring","M2","3",0.1638978
"2016","2022","Herring","M2","3",0.1806275
"2017","2022","Herring","M2","3",0.1993639
"2018","2022","Herring","M2","3",0.2040375
"2019","2022","Herring","M2","3",0.17367
"2020","2022","Herring","M2","3",0.1494703
"1975","2018","N.sandeel","M2","3",0.4183005
"1976","2018","N.sandeel","M2","3",0.819804
"1977","2018","N.sandeel","M2","3",0.496111
"1978","2018","N.sandeel","M2","3",0.37359
"1979","2018","N.sandeel","M2","3",0.3333849
"1980","2018","N.sandeel","M2","3",0.3831454
"1981","2018","N.sandeel","M2","3",0.717885
"1982","2018","N.sandeel","M2","3",0.547402
"1983","2018","N.sandeel","M2","3",0.4527247
"1984","2018","N.sandeel","M2","3",0.4241332
"1985","2018","N.sandeel","M2","3",0.507774
"1986","2018","N.sandeel","M2","3",0.4709535
"1987","2018","N.sandeel","M2","3",0.4478261
"1988","2018","N.sandeel","M2","3",0.478397
"1989","2018","N.sandeel","M2","3",0.3845006
"1990","2018","N.sandeel","M2","3",0.3924499
"1991","2018","N.sandeel","M2","3",0.4290485
"1992","2018","N.sandeel","M2","3",0.4465145
"1993","2018","N.sandeel","M2","3",0.5602005
"1994","2018","N.sandeel","M2","3",0.5265114
"1995","2018","N.sandeel","M2","3",0.7186604
"1996","2018","N.sandeel","M2","3",0.68333
"1997","2018","N.sandeel","M2","3",0.553765
"1998","2018","N.sandeel","M2","3",0.585558
"1999","2018","N.sandeel","M2","3",0.51706
"2000","2018","N.sandeel","M2","3",0.919233
"2001","2018","N.sandeel","M2","3",1.06745
"2002","2018","N.sandeel","M2","3",0.915103
"2003","2018","N.sandeel","M2","3",0.838455
"2004","2018","N.sandeel","M2","3",0.752955
"2005","2018","N.sandeel","M2","3",0.703195
"2006","2018","N.sandeel","M2","3",0.749478
"2007","2018","N.sandeel","M2","3",0.711386
"2008","2018","N.sandeel","M2","3",0.670485
"2009","2018","N.sandeel","M2","3",0.556253
"2010","2018","N.sandeel","M2","3",0.662365
"2011","2018","N.sandeel","M2","3",0.772053
"2012","2018","N.sandeel","M2","3",0.72686
"2013","2018","N.sandeel","M2","3",0.624994
"2014","2018","N.sandeel","M2","3",0.547443
"2015","2018","N.sandeel","M2","3",0.629063
"2016","2018","N.sandeel","M2","3",0.649683
"2017","2018","N.sandeel","M2","3",0.5892278
"2018","2018","N.sandeel","M2","3",0.582893
"1975","2019","N.sandeel","M2","3",0.4169998
"1976","2019","N.sandeel","M2","3",0.819322
"1977","2019","N.sandeel","M2","3",0.494846
"1978","2019","N.sandeel","M2","3",0.372091
"1979","2019","N.sandeel","M2","3",0.3307524
"1980","2019","N.sandeel","M2","3",0.3810301
"1981","2019","N.sandeel","M2","3",0.713613
"1982","2019","N.sandeel","M2","3",0.54583
"1983","2019","N.sandeel","M2","3",0.4514415
"1984","2019","N.sandeel","M2","3",0.4238923
"1985","2019","N.sandeel","M2","3",0.5074
"1986","2019","N.sandeel","M2","3",0.468537
"1987","2019","N.sandeel","M2","3",0.4452337
"1988","2019","N.sandeel","M2","3",0.476511
"1989","2019","N.sandeel","M2","3",0.3845826
"1990","2019","N.sandeel","M2","3",0.39105
"1991","2019","N.sandeel","M2","3",0.426338
"1992","2019","N.sandeel","M2","3",0.4466902
"1993","2019","N.sandeel","M2","3",0.5616128
"1994","2019","N.sandeel","M2","3",0.5233859
"1995","2019","N.sandeel","M2","3",0.7176029
"1996","2019","N.sandeel","M2","3",0.680142
"1997","2019","N.sandeel","M2","3",0.551061
"1998","2019","N.sandeel","M2","3",0.583678
"1999","2019","N.sandeel","M2","3",0.513354
"2000","2019","N.sandeel","M2","3",0.925991
"2001","2019","N.sandeel","M2","3",1.076541
"2002","2019","N.sandeel","M2","3",0.919184
"2003","2019","N.sandeel","M2","3",0.837545
"2004","2019","N.sandeel","M2","3",0.750392
"2005","2019","N.sandeel","M2","3",0.698947
"2006","2019","N.sandeel","M2","3",0.750888
"2007","2019","N.sandeel","M2","3",0.710612
"2008","2019","N.sandeel","M2","3",0.670171
"2009","2019","N.sandeel","M2","3",0.558157
"2010","2019","N.sandeel","M2","3",0.673084
"2011","2019","N.sandeel","M2","3",0.780875
"2012","2019","N.sandeel","M2","3",0.727418
"2013","2019","N.sandeel","M2","3",0.619727
"2014","2019","N.sandeel","M2","3",0.538905
"2015","2019","N.sandeel","M2","3",0.633449
"2016","2019","N.sandeel","M2","3",0.643888
"2017","2019","N.sandeel","M2","3",0.5588222
"2018","2019","N.sandeel","M2","3",0.608
"2019","2019","N.sandeel","M2","3",0.530958
"1975","2020","N.sandeel","M2","3",0.4168946
"1976","2020","N.sandeel","M2","3",0.817977
"1977","2020","N.sandeel","M2","3",0.4941715
"1978","2020","N.sandeel","M2","3",0.3712818
"1979","2020","N.sandeel","M2","3",0.3311738
"1980","2020","N.sandeel","M2","3",0.3809463
"1981","2020","N.sandeel","M2","3",0.714389
"1982","2020","N.sandeel","M2","3",0.543753
"1983","2020","N.sandeel","M2","3",0.4485482
"1984","2020","N.sandeel","M2","3",0.419936
"1985","2020","N.sandeel","M2","3",0.50359
"1986","2020","N.sandeel","M2","3",0.4669685
"1987","2020","N.sandeel","M2","3",0.4444497
"1988","2020","N.sandeel","M2","3",0.473946
"1989","2020","N.sandeel","M2","3",0.3802612
"1990","2020","N.sandeel","M2","3",0.3873576
"1991","2020","N.sandeel","M2","3",0.4233077
"1992","2020","N.sandeel","M2","3",0.4411838
"1993","2020","N.sandeel","M2","3",0.553935
"1994","2020","N.sandeel","M2","3",0.5190441
"1995","2020","N.sandeel","M2","3",0.7096925
"1996","2020","N.sandeel","M2","3",0.673801
