"Year","Predator","Prey","Prey.no","eatenW"
1995,"Gannet","Herring",21,3296.46741022809
1996,"Gannet","Herring",21,3824.37878820837
1997,"Gannet","Herring",21,3895.23525511501
1998,"Gannet","Herring",21,4826.04748749646
1999,"Gannet","Herring",21,6245.53573684533
2000,"Gannet","Herring",21,6270.69498900688
2001,"Gannet","Herring",21,9132.52823163386
2002,"Gannet","Herring",21,11327.4668388892
2003,"Gannet","Herring",21,14737.2730940428
2004,"Gannet","Herring",21,13170.8593017763
2005,"Gannet","Herring",21,12698.7772512733
2006,"Gannet","Herring",21,10236.0509169821
2007,"Gannet","Herring",21,8616.67380924532
2008,"Gannet","Herring",21,8684.95271656959
2009,"Gannet","Herring",21,8508.79467564333
2010,"Gannet","Herring",21,9806.69110180863
2011,"Gannet","Herring",21,15047.2665696987
2012,"Gannet","Herring",21,15660.6998606534
2013,"Gannet","Herring",21,17117.8736468908
2014,"Gannet","Herring",21,10636.4318362467
2015,"Gannet","Herring",21,14270.4346200146
2016,"Gannet","Herring",21,20019.5954728252
2017,"Gannet","Herring",21,15987.5591744442
2018,"Gannet","Herring",21,18778.9775462686
2019,"Gannet","Herring",21,15572.4143866648
2020,"Gannet","Herring",21,14786.5267781397
2021,"Gannet","Herring",21,17282.0742231295
2022,"Gannet","Herring",21,16307.3319686338
1974,"GBB.Gull","Herring",21,111.413426917075
1975,"GBB.Gull","Herring",21,74.0095712962706
1976,"GBB.Gull","Herring",21,53.6688608593871
1977,"GBB.Gull","Herring",21,43.5892890338745
1978,"GBB.Gull","Herring",21,50.0975539518193
1979,"GBB.Gull","Herring",21,56.9638686938848
1980,"GBB.Gull","Herring",21,116.051275752144
1981,"GBB.Gull","Herring",21,271.170097725489
1982,"GBB.Gull","Herring",21,499.360544870686
1983,"GBB.Gull","Herring",21,701.936324681537
1984,"GBB.Gull","Herring",21,885.408042547604
1985,"GBB.Gull","Herring",21,805.475291829954
1986,"GBB.Gull","Herring",21,795.033469742841
1987,"GBB.Gull","Herring",21,1320.28393033786
1988,"GBB.Gull","Herring",21,1457.2930956139
1989,"GBB.Gull","Herring",21,1252.4534470078
1990,"GBB.Gull","Herring",21,986.033464024294
1991,"GBB.Gull","Herring",21,644.941731048025
1992,"GBB.Gull","Herring",21,526.894425454814
1993,"GBB.Gull","Herring",21,505.410528649901
1994,"GBB.Gull","Herring",21,522.24782035749
1995,"GBB.Gull","Herring",21,617.182065202216
1996,"GBB.Gull","Herring",21,629.200561678358
1997,"GBB.Gull","Herring",21,999.204312664318
1998,"GBB.Gull","Herring",21,1053.27032917377
1999,"GBB.Gull","Herring",21,819.459061175935
2000,"GBB.Gull","Herring",21,1332.11318815117
2001,"GBB.Gull","Herring",21,1811.25091488605
2002,"GBB.Gull","Herring",21,2616.98624341598
2003,"GBB.Gull","Herring",21,2587.19672914254
2004,"GBB.Gull","Herring",21,1769.12501490416
2005,"GBB.Gull","Herring",21,1167.55121791848
2006,"GBB.Gull","Herring",21,1025.02925193074
2007,"GBB.Gull","Herring",21,961.475463411333
2008,"GBB.Gull","Herring",21,924.778643429669
2009,"GBB.Gull","Herring",21,886.526164162657
2010,"GBB.Gull","Herring",21,1152.5524131577
2011,"GBB.Gull","Herring",21,1486.29268171417
2012,"GBB.Gull","Herring",21,1323.87637801955
2013,"GBB.Gull","Herring",21,1390.43576658122
2014,"GBB.Gull","Herring",21,1291.97076779816
2015,"GBB.Gull","Herring",21,1879.40055796238
2016,"GBB.Gull","Herring",21,1970.32378916569
2017,"GBB.Gull","Herring",21,1760.72559030107
2018,"GBB.Gull","Herring",21,1217.76160818365
2019,"GBB.Gull","Herring",21,1176.42822113062
2020,"GBB.Gull","Herring",21,1292.04225844091
2021,"GBB.Gull","Herring",21,1507.53507372319
2022,"GBB.Gull","Herring",21,1192.46638920255
1974,"Grey.seal","Herring",21,14.3064249452679
1975,"Grey.seal","Herring",21,12.7346631381688
1976,"Grey.seal","Herring",21,9.36896758395114
1977,"Grey.seal","Herring",21,9.45385339087485
1978,"Grey.seal","Herring",21,11.772215796019
1979,"Grey.seal","Herring",21,13.5634024296372
1980,"Grey.seal","Herring",21,23.7079539548483
1981,"Grey.seal","Herring",21,48.4004436345679
1982,"Grey.seal","Herring",21,89.6134025870976
1983,"Grey.seal","Herring",21,140.747100428992
1984,"Grey.seal","Herring",21,171.117420017425
1985,"Grey.seal","Herring",21,192.262294177169
1986,"Grey.seal","Herring",21,207.222274628828
1987,"Grey.seal","Herring",21,284.150525098252
1988,"Grey.seal","Herring",21,361.181694178548
1989,"Grey.seal","Herring",21,413.033844579417
1990,"Grey.seal","Herring",21,459.733388507104
1991,"Grey.seal","Herring",21,420.09471322714
1992,"Grey.seal","Herring",21,334.456494280342
1993,"Grey.seal","Herring",21,263.202858189375
1994,"Grey.seal","Herring",21,227.848198511395
1995,"Grey.seal","Herring",21,256.387864387837
1996,"Grey.seal","Herring",21,260.423146454958
1997,"Grey.seal","Herring",21,268.119887462364
1998,"Grey.seal","Herring",21,439.107887491871
1999,"Grey.seal","Herring",21,499.711378021163
2000,"Grey.seal","Herring",21,648.920766599781
2001,"Grey.seal","Herring",21,1072.59968705755
2002,"Grey.seal","Herring",21,2180.42612081723
2003,"Grey.seal","Herring",21,3236.79034530983
2004,"Grey.seal","Herring",21,3311.08937613378
2005,"Grey.seal","Herring",21,2821.81051238963
2006,"Grey.seal","Herring",21,1895.63951875021
2007,"Grey.seal","Herring",21,1533.77123271354
2008,"Grey.seal","Herring",21,1572.17371164186
2009,"Grey.seal","Herring",21,1680.96982333736
2010,"Grey.seal","Herring",21,1851.93912848087
2011,"Grey.seal","Herring",21,2791.65321768623
2012,"Grey.seal","Herring",21,3015.02557871341
2013,"Grey.seal","Herring",21,2441.09120625871
2014,"Grey.seal","Herring",21,2169.15601577534
2015,"Grey.seal","Herring",21,2713.63792800593
2016,"Grey.seal","Herring",21,2357.2164038116
2017,"Grey.seal","Herring",21,1480.1865240846
2018,"Grey.seal","Herring",21,1755.7029990882
2019,"Grey.seal","Herring",21,1366.70035429935
2020,"Grey.seal","Herring",21,1235.63609804233
2021,"Grey.seal","Herring",21,1575.48901817329
2022,"Grey.seal","Herring",21,1909.01157889257
1974,"Guillemot","Herring",21,2243.2739281845
1975,"Guillemot","Herring",21,1926.1493568303
1976,"Guillemot","Herring",21,919.6084507736
1977,"Guillemot","Herring",21,1035.8401925364
1978,"Guillemot","Herring",21,833.38407404136
1979,"Guillemot","Herring",21,1219.5913105254
1980,"Guillemot","Herring",21,5074.817453083
1981,"Guillemot","Herring",21,13567.154716044
1982,"Guillemot","Herring",21,18832.343700485
1983,"Guillemot","Herring",21,22716.47913262
1984,"Guillemot","Herring",21,21183.834368778
1985,"Guillemot","Herring",21,25571.734348891
1986,"Guillemot","Herring",21,24773.31577535
1987,"Guillemot","Herring",21,28742.40904743
1988,"Guillemot","Herring",21,27230.607270221
1989,"Guillemot","Herring",21,16563.30067117
1990,"Guillemot","Herring",21,16098.026622023
1991,"Guillemot","Herring",21,15940.029939384
1992,"Guillemot","Herring",21,15108.596888964
1993,"Guillemot","Herring",21,19690.286185623
1994,"Guillemot","Herring",21,15797.036795768
1995,"Guillemot","Herring",21,14758.940844948
1996,"Guillemot","Herring",21,17845.016952888
1997,"Guillemot","Herring",21,11848.25473557
1998,"Guillemot","Herring",21,11677.47720901
1999,"Guillemot","Herring",21,19854.941648663
2000,"Guillemot","Herring",21,27124.71856945
2001,"Guillemot","Herring",21,34411.384669625
2002,"Guillemot","Herring",21,36687.02111261
2003,"Guillemot","Herring",21,28104.408759187
2004,"Guillemot","Herring",21,17542.465829864
2005,"Guillemot","Herring",21,19411.588279526
2006,"Guillemot","Herring",21,15484.10788615
2007,"Guillemot","Herring",21,16698.003790826
2008,"Guillemot","Herring",21,17240.726903378
2009,"Guillemot","Herring",21,14937.140480884
2010,"Guillemot","Herring",21,13706.674860574
2011,"Guillemot","Herring",21,16676.388658518
2012,"Guillemot","Herring",21,17091.245468233
2013,"Guillemot","Herring",21,22114.135669791
2014,"Guillemot","Herring",21,21909.4145511
2015,"Guillemot","Herring",21,19809.249726268
2016,"Guillemot","Herring",21,13894.79914399
2017,"Guillemot","Herring",21,9266.320997114
2018,"Guillemot","Herring",21,12722.711469674
2019,"Guillemot","Herring",21,17627.328117132
2020,"Guillemot","Herring",21,15284.769919764
2021,"Guillemot","Herring",21,20357.587656278
2022,"Guillemot","Herring",21,18013.944718148
1974,"H.porpoise","Herring",21,2967.0112369224
1975,"H.porpoise","Herring",21,1908.11774551518
1976,"H.porpoise","Herring",21,1035.19317346871
1977,"H.porpoise","Herring",21,889.377761568235
1978,"H.porpoise","Herring",21,993.513764075807
1979,"H.porpoise","Herring",21,1409.49645397209
1980,"H.porpoise","Herring",21,2263.25814784669
1981,"H.porpoise","Herring",21,4142.79654401114
1982,"H.porpoise","Herring",21,8326.14052654247
1983,"H.porpoise","Herring",21,12632.1223132935
1984,"H.porpoise","Herring",21,15484.0378086908
1985,"H.porpoise","Herring",21,15705.7745677121
1986,"H.porpoise","Herring",21,15507.4358638498
1987,"H.porpoise","Herring",21,18422.91793445
1988,"H.porpoise","Herring",21,22283.3506760283
1989,"H.porpoise","Herring",21,20720.5210500984
1990,"H.porpoise","Herring",21,20292.9488832329
1991,"H.porpoise","Herring",21,18871.5835896944
1992,"H.porpoise","Herring",21,16035.0588885946
1993,"H.porpoise","Herring",21,14169.7761232055
1994,"H.porpoise","Herring",21,13454.825573606
1995,"H.porpoise","Herring",21,12569.2997659135
1996,"H.porpoise","Herring",21,14299.126920688
1997,"H.porpoise","Herring",21,15722.4744064829
1998,"H.porpoise","Herring",21,16633.8373278257
1999,"H.porpoise","Herring",21,21296.8607750658
2000,"H.porpoise","Herring",21,24006.8035383877
2001,"H.porpoise","Herring",21,29072.2016961937
2002,"H.porpoise","Herring",21,40165.7383840246
2003,"H.porpoise","Herring",21,49821.1589845076
2004,"H.porpoise","Herring",21,48849.1852081515
2005,"H.porpoise","Herring",21,40176.3804546154
2006,"H.porpoise","Herring",21,31805.0255072734
2007,"H.porpoise","Herring",21,27254.6265883998
2008,"H.porpoise","Herring",21,26637.7159411714
2009,"H.porpoise","Herring",21,29980.4079308407
2010,"H.porpoise","Herring",21,30383.0352009718
2011,"H.porpoise","Herring",21,33253.8352450366
2012,"H.porpoise","Herring",21,37451.0625604798
2013,"H.porpoise","Herring",21,34922.940176433
2014,"H.porpoise","Herring",21,33991.3193548978
2015,"H.porpoise","Herring",21,36231.267047532
2016,"H.porpoise","Herring",21,38827.9355289446
2017,"H.porpoise","Herring",21,32558.8035875298
2018,"H.porpoise","Herring",21,31041.9445022868
2019,"H.porpoise","Herring",21,26242.3871612462
2020,"H.porpoise","Herring",21,21182.529817185
2021,"H.porpoise","Herring",21,20891.7543413848
2022,"H.porpoise","Herring",21,20998.7765721484
1974,"Hake","Herring",21,245.256374057635
1975,"Hake","Herring",21,184.631573457424
1976,"Hake","Herring",21,89.0185290226678
1977,"Hake","Herring",21,97.4251338386759
1978,"Hake","Herring",21,143.789486209003
1979,"Hake","Herring",21,174.118540065683
1980,"Hake","Herring",21,339.120394468863
1981,"Hake","Herring",21,938.721640193113
1982,"Hake","Herring",21,698.654726074811
1983,"Hake","Herring",21,876.98201640861
1984,"Hake","Herring",21,1429.16302309758
1985,"Hake","Herring",21,2367.28601075693
1986,"Hake","Herring",21,1632.98512911321
1987,"Hake","Herring",21,2174.02122586354
1988,"Hake","Herring",21,2769.06261322956
1989,"Hake","Herring",21,1564.59524350594
1990,"Hake","Herring",21,1358.56754148684
1991,"Hake","Herring",21,1336.12759647871
1992,"Hake","Herring",21,860.4927258985
1993,"Hake","Herring",21,1257.35159171473
1994,"Hake","Herring",21,703.009956599101
1995,"Hake","Herring",21,378.560538921876
1996,"Hake","Herring",21,465.9572649462
1997,"Hake","Herring",21,399.537502513497
1998,"Hake","Herring",21,732.077621694681
1999,"Hake","Herring",21,852.581863835007
2000,"Hake","Herring",21,1007.70448230777
2001,"Hake","Herring",21,2222.24644203951
2002,"Hake","Herring",21,2235.3577816504
2003,"Hake","Herring",21,3181.45041917031
2004,"Hake","Herring",21,3635.00936449945
2005,"Hake","Herring",21,3056.22283010678
2006,"Hake","Herring",21,2827.85708152255
2007,"Hake","Herring",21,3584.90967897962
2008,"Hake","Herring",21,5974.12461381489
2009,"Hake","Herring",21,7241.23881990716
2010,"Hake","Herring",21,11440.1776833298
2011,"Hake","Herring",21,23445.827314623
2012,"Hake","Herring",21,26668.5650905243
2013,"Hake","Herring",21,21025.2191361896
2014,"Hake","Herring",21,23531.439610392
2015,"Hake","Herring",21,21411.3718346848
2016,"Hake","Herring",21,26725.5419748603
2017,"Hake","Herring",21,23069.1478622205
2018,"Hake","Herring",21,17229.0533188976
2019,"Hake","Herring",21,9372.57254221733
2020,"Hake","Herring",21,8857.64987769489
2021,"Hake","Herring",21,9343.18226912491
2022,"Hake","Herring",21,16803.3490015822
1974,"Her.Gull","Herring",21,519.947850941954
1975,"Her.Gull","Herring",21,335.461738864405
1976,"Her.Gull","Herring",21,259.896117296624
1977,"Her.Gull","Herring",21,208.019444275936
1978,"Her.Gull","Herring",21,237.842572962839
1979,"Her.Gull","Herring",21,277.627632753733
1980,"Her.Gull","Herring",21,618.978610239866
1981,"Her.Gull","Herring",21,1441.75762336512
1982,"Her.Gull","Herring",21,2554.29677678832
1983,"Her.Gull","Herring",21,3532.44142118503
1984,"Her.Gull","Herring",21,4467.44754782207
1985,"Her.Gull","Herring",21,3941.7483944075
1986,"Her.Gull","Herring",21,4158.82683049533
1987,"Her.Gull","Herring",21,6776.19276940684
1988,"Her.Gull","Herring",21,7345.74168033457
1989,"Her.Gull","Herring",21,6204.17556519548
1990,"Her.Gull","Herring",21,4827.29383656053
1991,"Her.Gull","Herring",21,3103.16450226038
1992,"Her.Gull","Herring",21,2785.42510463468
1993,"Her.Gull","Herring",21,2739.05410712622
1994,"Her.Gull","Herring",21,2835.28957701965
1995,"Her.Gull","Herring",21,2907.10359512084
1996,"Her.Gull","Herring",21,2513.10146264477
1997,"Her.Gull","Herring",21,3329.54740928653
1998,"Her.Gull","Herring",21,3524.09771488556
1999,"Her.Gull","Herring",21,2688.04005623662
2000,"Her.Gull","Herring",21,4290.00945677034
2001,"Her.Gull","Herring",21,6656.42220456201
2002,"Her.Gull","Herring",21,8635.10933570306
2003,"Her.Gull","Herring",21,8592.17421013712
2004,"Her.Gull","Herring",21,5221.91545314946
2005,"Her.Gull","Herring",21,2752.05247549751
2006,"Her.Gull","Herring",21,2652.87376223222
2007,"Her.Gull","Herring",21,2223.14177169061
2008,"Her.Gull","Herring",21,1785.57848099443
2009,"Her.Gull","Herring",21,1551.32223808879
2010,"Her.Gull","Herring",21,1817.0425864737
2011,"Her.Gull","Herring",21,2065.58353505241
2012,"Her.Gull","Herring",21,2112.37377983792
2013,"Her.Gull","Herring",21,1729.71745314522
2014,"Her.Gull","Herring",21,1708.10539962534
2015,"Her.Gull","Herring",21,2890.23200184798
2016,"Her.Gull","Herring",21,3200.79892876435
2017,"Her.Gull","Herring",21,2509.34107866754
2018,"Her.Gull","Herring",21,1553.04499616749
2019,"Her.Gull","Herring",21,1501.7730388996
2020,"Her.Gull","Herring",21,1640.54521364375
2021,"Her.Gull","Herring",21,1926.82580700866
2022,"Her.Gull","Herring",21,1332.09054116775
1974,"Kittiwake","Herring",21,371.34984980477
1975,"Kittiwake","Herring",21,279.6507348713
1976,"Kittiwake","Herring",21,179.917365926073
1977,"Kittiwake","Herring",21,144.774213708618
1978,"Kittiwake","Herring",21,146.74101488413
1979,"Kittiwake","Herring",21,232.258744439728
1980,"Kittiwake","Herring",21,662.26370569604
1981,"Kittiwake","Herring",21,1763.11967887101
1982,"Kittiwake","Herring",21,2704.75665600847
1983,"Kittiwake","Herring",21,3632.40828934857
1984,"Kittiwake","Herring",21,3845.85330433868
1985,"Kittiwake","Herring",21,3870.96293141972
1986,"Kittiwake","Herring",21,4052.71428085351
1987,"Kittiwake","Herring",21,5104.2620226487
1988,"Kittiwake","Herring",21,4591.84467157478
1989,"Kittiwake","Herring",21,2994.05527918448
1990,"Kittiwake","Herring",21,2218.31850175634
1991,"Kittiwake","Herring",21,2233.62766914443
1992,"Kittiwake","Herring",21,2049.8261155576
1993,"Kittiwake","Herring",21,1798.25289170841
1994,"Kittiwake","Herring",21,1570.24729040922
1995,"Kittiwake","Herring",21,1552.8964841976
1996,"Kittiwake","Herring",21,1142.0962092546
1997,"Kittiwake","Herring",21,1086.17181441977
1998,"Kittiwake","Herring",21,760.75386151318
1999,"Kittiwake","Herring",21,812.76735630069
2000,"Kittiwake","Herring",21,1548.69765683495
2001,"Kittiwake","Herring",21,1402.9553872112
2002,"Kittiwake","Herring",21,2314.00980444645
2003,"Kittiwake","Herring",21,1513.35336392822
2004,"Kittiwake","Herring",21,703.01759279979
2005,"Kittiwake","Herring",21,745.79913090138
2006,"Kittiwake","Herring",21,608.8376128611
2007,"Kittiwake","Herring",21,650.01787264794
2008,"Kittiwake","Herring",21,762.32956770093
2009,"Kittiwake","Herring",21,762.85955818306
2010,"Kittiwake","Herring",21,894.11816346092
2011,"Kittiwake","Herring",21,1018.68181217487
2012,"Kittiwake","Herring",21,889.09912926264
2013,"Kittiwake","Herring",21,735.6490891127
2014,"Kittiwake","Herring",21,783.76558522255
2015,"Kittiwake","Herring",21,1106.80483087751
2016,"Kittiwake","Herring",21,866.2352036428
2017,"Kittiwake","Herring",21,440.47449868549
2018,"Kittiwake","Herring",21,415.4120845107
2019,"Kittiwake","Herring",21,455.23417868793
2020,"Kittiwake","Herring",21,540.84619820339
2021,"Kittiwake","Herring",21,613.2237158757
2022,"Kittiwake","Herring",21,490.84408608425
1974,"Mackerel","Herring",21,9641.8373966349
1975,"Mackerel","Herring",21,4337.66668386814
1976,"Mackerel","Herring",21,2006.02867519518
1977,"Mackerel","Herring",21,1107.73754609154
1978,"Mackerel","Herring",21,718.464412098472
1979,"Mackerel","Herring",21,3305.05225286068
1980,"Mackerel","Herring",21,11654.7767391198
1981,"Mackerel","Herring",21,16077.5107430659
1982,"Mackerel","Herring",21,26392.7458849605
1983,"Mackerel","Herring",21,24923.901428009
1984,"Mackerel","Herring",21,26554.486436024
1985,"Mackerel","Herring",21,42879.8508205212
1986,"Mackerel","Herring",21,55672.8817074998
1987,"Mackerel","Herring",21,43162.4752368854
1988,"Mackerel","Herring",21,27947.0280197136
1989,"Mackerel","Herring",21,22386.38721091
1990,"Mackerel","Herring",21,22990.8784726641
1991,"Mackerel","Herring",21,20324.0592179392
1992,"Mackerel","Herring",21,30694.4258859886
1993,"Mackerel","Herring",21,28569.309730188
1994,"Mackerel","Herring",21,21835.8837940911
1995,"Mackerel","Herring",21,26517.0240003231
1996,"Mackerel","Herring",21,27789.7106015757
1997,"Mackerel","Herring",21,16582.441549982
1998,"Mackerel","Herring",21,12829.4450189606
1999,"Mackerel","Herring",21,36138.1470884071
2000,"Mackerel","Herring",21,22102.666456946
2001,"Mackerel","Herring",21,56874.0241249564
2002,"Mackerel","Herring",21,19719.2825741664
2003,"Mackerel","Herring",21,13857.5306070606
2004,"Mackerel","Herring",21,14681.2964663468
2005,"Mackerel","Herring",21,12045.4436197641
2006,"Mackerel","Herring",21,16407.2186637083
2007,"Mackerel","Herring",21,26333.9727210141
2008,"Mackerel","Herring",21,23047.9526652245
2009,"Mackerel","Herring",21,28326.7538662133
2010,"Mackerel","Herring",21,24673.2785653523
2011,"Mackerel","Herring",21,26535.4557605
2012,"Mackerel","Herring",21,27222.9227047056
2013,"Mackerel","Herring",21,39346.3736216596
2014,"Mackerel","Herring",21,35739.4283356404
2015,"Mackerel","Herring",21,13017.1631053274
2016,"Mackerel","Herring",21,18000.0086349296
2017,"Mackerel","Herring",21,7842.00193416458
2018,"Mackerel","Herring",21,14370.3918126367
2019,"Mackerel","Herring",21,11185.6804634566
2020,"Mackerel","Herring",21,14784.018344663
2021,"Mackerel","Herring",21,11980.6707847294
2022,"Mackerel","Herring",21,12184.652260944
1974,"N.horse.mac","Herring",21,11632.630297141
1975,"N.horse.mac","Herring",21,4158.172423769
1976,"N.horse.mac","Herring",21,3222.0344082962
1977,"N.horse.mac","Herring",21,3503.1487736098
1978,"N.horse.mac","Herring",21,1773.7062960456
1979,"N.horse.mac","Herring",21,7745.215240077
1980,"N.horse.mac","Herring",21,23894.767557262
1981,"N.horse.mac","Herring",21,36043.80966263
1982,"N.horse.mac","Herring",21,49822.99884191
1983,"N.horse.mac","Herring",21,46372.06113288
